HR Properties,Flat,PKR3.2 Crore,"DHA Defence, Karachi, Sindh",200 Sq. Yd.,For Sale
HR Properties,House,PKR8 Crore,"DHA Defence, Karachi, Sindh",400 Sq. Yd.,For Sale
TM Estate & Builders,House,PKR40 Lakh,"Malir, Karachi, Sindh",41 Sq. Yd.,For Sale
TM Estate & Builders,House,PKR1.25 Crore,"Malir, Karachi, Sindh",120 Sq. Yd.,For Sale
TM Estate & Builders,House,PKR1.85 Crore,"Malir, Karachi, Sindh",150 Sq. Yd.,For Sale
TM Estate & Builders,House,PKR98 Lakh,"Shah Faisal Town, Karachi, Sindh",120 Sq. Yd.,For Sale
Ali Associates,House,PKR8.15 Crore,"Malir, Karachi, Sindh",500 Sq. Yd.,For Sale
AZPNRE Builder & Developer,House,PKR1.75 Crore,"Bahria Town Karachi, Karachi, Sindh",152 Sq. Yd.,For Sale
Z & A Real Estate & Builders,Flat,PKR1.09 Crore,"Bahria Town Karachi, Karachi, Sindh",128 Sq. Yd.,For Sale
Bukhari Properties,House,PKR6.5 Crore,"DHA Defence, Karachi, Sindh",500 Sq. Yd.,For Sale
Ahmed Real Estate,House,PKR6.2 Crore,"Cantt, Karachi, Sindh",375 Sq. Yd.,For Sale
Zeal Property Consultant Real Estate & Marketing,Flat,PKR1.46 Crore,"Bahria Town Karachi, Karachi, Sindh",178 Sq. Yd.,For Sale
Home Town Associates,House,PKR3.5 Crore,"Bahria Town Karachi, Karachi, Sindh",250 Sq. Yd.,For Sale
Home Key Real Estate,Flat,PKR2.75 Crore,"DHA Defence, Karachi, Sindh",194 Sq. Yd.,For Sale
First Look - Property Management,House,PKR30 Crore,"DHA Defence, Karachi, Sindh","1,000 Sq. Yd.",For Sale
Property Management Forum Real Estate,Flat,PKR47.85 Lakh,"Bahria Town Karachi, Karachi, Sindh",48 Sq. Yd.,For Sale
Jinnah Builders & Real Estate,House,PKR3.35 Crore,"Bahria Town Karachi, Karachi, Sindh",272 Sq. Yd.,For Sale
Jinnah Builders & Real Estate,House,PKR4.15 Crore,"Bahria Town Karachi, Karachi, Sindh",500 Sq. Yd.,For Sale
Khawaja Associates,House,PKR22.5 Crore,"DHA Defence, Karachi, Sindh","1,000 Sq. Yd.",For Sale
Al Harmain Real Estate,Flat,PKR2.25 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",333 Sq. Yd.,For Sale
Al Harmain Real Estate,Flat,PKR2.15 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",194 Sq. Yd.,For Sale
Al Harmain Real Estate,Flat,PKR1.65 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",183 Sq. Yd.,For Sale
Khawaja Associates,House,PKR13.5 Crore,"DHA Defence, Karachi, Sindh",500 Sq. Yd.,For Sale
Shama Estate,House,PKR2.35 Crore,"Scheme 33, Karachi, Sindh",120 Sq. Yd.,For Sale
Diplomat Estate,House,PKR8 Crore,"DHA Defence, Karachi, Sindh",300 Sq. Yd.,For Sale
Diplomat Estate,House,PKR12.5 Crore,"DHA Defence, Karachi, Sindh",500 Sq. Yd.,For Sale
