Masood Estate,House,PKR70 Crore,"F-6, Islamabad, Islamabad Capital",2.5 Kanal,For Sale
Property Plus Real Estate Consultants,House,PKR11 Crore,"I-8, Islamabad, Islamabad Capital",12.4 Marla,For Sale
Zulfiqar Enterprises,House,PKR9.5 Crore,"I-8, Islamabad, Islamabad Capital",14.2 Marla,For Sale
Chohan HAY Estate,House,PKR29.5 Crore,"F-8, Islamabad, Islamabad Capital",1.2 Kanal,For Sale
Mehsud Enterprises,Flat,PKR58 Lakh,"Bahria Town, Islamabad, Islamabad Capital",2 Marla,For Sale
Merit Marketing,House,PKR1.4 Crore,"B-17, Islamabad, Islamabad Capital",5 Marla,For Sale
Merit Marketing,House,PKR1.3 Crore,"D-17, Islamabad, Islamabad Capital",5 Marla,For Sale
Merit Marketing,House,PKR2.5 Crore,"D-17, Islamabad, Islamabad Capital",8 Marla,For Sale
Merit Marketing,Flat,PKR45 Lakh,"D-17, Islamabad, Islamabad Capital",5.3 Marla,For Sale
Executive Estate & Marketing,Flat,PKR55.35 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Property Manager,House,PKR10.5 Crore,"I-8, Islamabad, Islamabad Capital",12 Marla,For Sale
Executive Estate & Marketing,Flat,PKR71.75 Lakh,"G-13, Islamabad, Islamabad Capital",7.8 Marla,For Sale
Multi Links Real Estate,House,PKR1.99 Crore,"Gulberg, Islamabad, Islamabad Capital",5 Marla,For Sale
CivilNest,House,PKR4.5 Crore,"G-13, Islamabad, Islamabad Capital",8 Marla,For Sale
CivilNest,House,PKR2.75 Crore,"G-13, Islamabad, Islamabad Capital",4.4 Marla,For Sale
CivilNest,House,PKR6 Crore,"G-13, Islamabad, Islamabad Capital",10.9 Marla,For Sale
Askari Inn Real estate,Flat,PKR1.61 Crore,"DHA Defence, Islamabad, Islamabad Capital",5.1 Marla,For Sale
Al Abbasi Real Estate,Flat,PKR1.35 Crore,"E-11, Islamabad, Islamabad Capital",5.1 Marla,For Sale
Oakland Real Estate & Builders,House,PKR4.6 Crore,"FECHS, Islamabad, Islamabad Capital",12 Marla,For Sale
Oakland Real Estate & Builders,House,PKR2.7 Crore,"FECHS, Islamabad, Islamabad Capital",7 Marla,For Sale
Oakland Real Estate & Builders,House,PKR2.45 Crore,"FECHS, Islamabad, Islamabad Capital",8 Marla,For Sale
